timestamp,sensor_id,sensor_type,value,unit,location
2025-10-06T02:47:27.651574+05:30,ph_001,ph_sensor,6.43,pH,field_1
2025-10-06T02:47:27.653035+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:47:27.655140+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:47:27.657345+05:30,moist_002,air_hum_sensor,80.4,percent,field_1
2025-10-06T02:48:15.522440+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:48:15.750376+05:30,temp_001,soil_temp_sensor,26.56,celsius,field_1
2025-10-06T02:48:15.946070+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:48:16.181555+05:30,ph_001,ph_sensor,6.45,pH,field_1
2025-10-06T02:48:16.355687+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:48:16.569126+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:48:16.783653+05:30,moist_002,air_hum_sensor,80.4,percent,field_1
2025-10-06T02:48:40.104831+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:48:40.320688+05:30,temp_001,soil_temp_sensor,26.56,celsius,field_1
2025-10-06T02:48:40.529678+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:48:40.745500+05:30,ph_001,ph_sensor,6.45,pH,field_1
2025-10-06T02:48:40.944008+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:48:41.150652+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:48:41.371186+05:30,moist_002,air_hum_sensor,80.4,percent,field_1
2025-10-06T02:49:29.295773+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:49:29.502503+05:30,temp_001,soil_temp_sensor,26.56,celsius,field_1
2025-10-06T02:49:29.709195+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:49:29.915445+05:30,ph_001,ph_sensor,6.43,pH,field_1
2025-10-06T02:49:30.114618+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:49:30.333385+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:49:30.546178+05:30,moist_002,air_hum_sensor,80.4,percent,field_1
2025-10-06T02:49:53.866686+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:49:54.089364+05:30,temp_001,soil_temp_sensor,26.56,celsius,field_1
2025-10-06T02:49:54.295012+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:49:54.499297+05:30,ph_001,ph_sensor,6.45,pH,field_1
2025-10-06T02:49:54.711168+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:49:54.915031+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:49:55.119785+05:30,moist_002,air_hum_sensor,80.4,percent,field_1
2025-10-06T02:50:43.034664+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:50:43.246239+05:30,temp_001,soil_temp_sensor,28.69,celsius,field_1
2025-10-06T02:50:43.472455+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:50:43.664378+05:30,ph_001,ph_sensor,6.43,pH,field_1
2025-10-06T02:50:43.874145+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:50:44.080356+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:50:44.291265+05:30,moist_002,air_hum_sensor,80.4,percent,field_1
2025-10-06T02:51:07.618590+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:51:07.828591+05:30,temp_001,soil_temp_sensor,28.44,celsius,field_1
2025-10-06T02:51:08.041783+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:51:09.158092+05:30,ph_001,ph_sensor,6.43,pH,field_1
2025-10-06T02:51:09.160313+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:51:09.161591+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:51:09.162607+05:30,moist_002,air_hum_sensor,80.4,percent,field_1
2025-10-06T02:51:56.790646+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:51:57.000880+05:30,temp_001,soil_temp_sensor,27.87,celsius,field_1
2025-10-06T02:51:57.212713+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:51:57.429995+05:30,ph_001,ph_sensor,6.43,pH,field_1
2025-10-06T02:51:57.636316+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:51:57.839863+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:51:58.045273+05:30,moist_002,air_hum_sensor,80.3,percent,field_1
2025-10-06T02:52:21.373995+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:52:21.589012+05:30,temp_001,soil_temp_sensor,27.62,celsius,field_1
2025-10-06T02:52:21.821348+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:52:22.004736+05:30,ph_001,ph_sensor,6.42,pH,field_1
2025-10-06T02:52:22.204368+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:52:22.414886+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:52:23.042213+05:30,moist_002,air_hum_sensor,80.4,percent,field_1
2025-10-06T02:53:10.555170+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:53:10.769017+05:30,temp_001,soil_temp_sensor,27.31,celsius,field_1
2025-10-06T02:53:10.975409+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:53:11.185944+05:30,ph_001,ph_sensor,6.43,pH,field_1
2025-10-06T02:53:11.388878+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:53:11.593712+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:53:11.806821+05:30,moist_002,air_hum_sensor,80.3,percent,field_1
2025-10-06T02:53:35.131044+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:53:35.369417+05:30,temp_001,soil_temp_sensor,27.19,celsius,field_1
2025-10-06T02:53:35.556492+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:53:35.767603+05:30,ph_001,ph_sensor,6.4,pH,field_1
2025-10-06T02:53:35.965561+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:53:37.080492+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:53:37.082712+05:30,moist_002,air_hum_sensor,80.3,percent,field_1
2025-10-06T02:54:24.315511+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:54:24.600284+05:30,temp_001,soil_temp_sensor,27.0,celsius,field_1
2025-10-06T02:54:24.734156+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:54:24.946665+05:30,ph_001,ph_sensor,6.44,pH,field_1
2025-10-06T02:54:25.145488+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:54:25.366668+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:54:25.587385+05:30,moist_002,air_hum_sensor,80.4,percent,field_1
2025-10-06T02:54:48.891840+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:54:49.104668+05:30,temp_001,soil_temp_sensor,26.94,celsius,field_1
2025-10-06T02:54:49.320741+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:54:49.528493+05:30,ph_001,ph_sensor,6.45,pH,field_1
2025-10-06T02:54:49.729427+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:54:49.936584+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:54:50.148349+05:30,moist_002,air_hum_sensor,80.4,percent,field_1
2025-10-06T02:55:38.098853+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:55:38.281894+05:30,temp_001,soil_temp_sensor,26.81,celsius,field_1
2025-10-06T02:55:38.552794+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:55:38.699988+05:30,ph_001,ph_sensor,6.42,pH,field_1
2025-10-06T02:55:38.905012+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:55:39.115545+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:55:39.346691+05:30,moist_002,air_hum_sensor,80.2,percent,field_1
2025-10-06T02:56:02.657051+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:56:02.863314+05:30,temp_001,soil_temp_sensor,26.75,celsius,field_1
2025-10-06T02:56:03.080839+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:56:03.312008+05:30,ph_001,ph_sensor,6.44,pH,field_1
2025-10-06T02:56:03.491575+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:56:03.694598+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:56:03.910808+05:30,moist_002,air_hum_sensor,80.3,percent,field_1
2025-10-06T02:56:51.829456+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:56:52.046164+05:30,temp_001,soil_temp_sensor,26.62,celsius,field_1
2025-10-06T02:56:52.251732+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:56:52.460727+05:30,ph_001,ph_sensor,6.46,pH,field_1
2025-10-06T02:56:52.708372+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:56:52.970423+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:56:53.124082+05:30,moist_002,air_hum_sensor,80.3,percent,field_1
2025-10-06T02:57:16.420475+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:57:16.628753+05:30,temp_001,soil_temp_sensor,26.62,celsius,field_1
2025-10-06T02:57:16.837173+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:57:17.057717+05:30,ph_001,ph_sensor,6.48,pH,field_1
2025-10-06T02:57:17.243947+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:57:17.463949+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:57:17.668688+05:30,moist_002,air_hum_sensor,80.3,percent,field_1
2025-10-06T02:58:05.590970+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:58:05.800933+05:30,temp_001,soil_temp_sensor,26.69,celsius,field_1
2025-10-06T02:58:06.013624+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:58:06.216406+05:30,ph_001,ph_sensor,6.38,pH,field_1
2025-10-06T02:58:06.419130+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:58:06.626716+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:58:06.842635+05:30,moist_002,air_hum_sensor,80.3,percent,field_1
2025-10-06T02:58:30.187462+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:58:30.376586+05:30,temp_001,soil_temp_sensor,26.75,celsius,field_1
2025-10-06T02:58:30.585695+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:58:30.801398+05:30,ph_001,ph_sensor,6.4,pH,field_1
2025-10-06T02:58:31.001494+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:58:31.208943+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:58:31.421802+05:30,moist_002,air_hum_sensor,80.2,percent,field_1
2025-10-06T02:59:19.336143+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:59:19.551278+05:30,temp_001,soil_temp_sensor,26.69,celsius,field_1
2025-10-06T02:59:19.758432+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:59:19.973029+05:30,ph_001,ph_sensor,6.39,pH,field_1
2025-10-06T02:59:20.172457+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:59:20.383949+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:59:20.594560+05:30,moist_002,air_hum_sensor,80.3,percent,field_1
2025-10-06T02:59:43.921463+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T02:59:44.131804+05:30,temp_001,soil_temp_sensor,26.69,celsius,field_1
2025-10-06T02:59:44.409128+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T02:59:44.558940+05:30,ph_001,ph_sensor,6.42,pH,field_1
2025-10-06T02:59:44.813594+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T02:59:44.965682+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T02:59:45.174351+05:30,moist_002,air_hum_sensor,80.3,percent,field_1
2025-10-06T03:00:33.107790+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T03:00:33.323304+05:30,temp_001,soil_temp_sensor,26.69,celsius,field_1
2025-10-06T03:00:33.538296+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T03:00:33.746478+05:30,ph_001,ph_sensor,6.42,pH,field_1
2025-10-06T03:00:35.220067+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T03:00:35.222031+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T03:00:35.229756+05:30,moist_002,air_hum_sensor,80.2,percent,field_1
2025-10-06T03:00:57.687408+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T03:00:57.900854+05:30,temp_001,soil_temp_sensor,26.75,celsius,field_1
2025-10-06T03:00:58.109403+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T03:00:58.318642+05:30,ph_001,ph_sensor,6.41,pH,field_1
2025-10-06T03:00:58.528664+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T03:00:58.738887+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T03:00:58.943688+05:30,moist_002,air_hum_sensor,80.2,percent,field_1
2025-10-06T03:01:46.898547+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T03:01:47.084683+05:30,temp_001,soil_temp_sensor,26.75,celsius,field_1
2025-10-06T03:01:47.296227+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T03:01:48.738465+05:30,ph_001,ph_sensor,6.44,pH,field_1
2025-10-06T03:01:48.740988+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T03:01:48.742807+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T03:01:48.744326+05:30,moist_002,air_hum_sensor,80.3,percent,field_1
2025-10-06T03:02:11.463898+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T03:02:11.674315+05:30,temp_001,soil_temp_sensor,26.75,celsius,field_1
2025-10-06T03:02:11.885548+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T03:02:12.089667+05:30,ph_001,ph_sensor,6.43,pH,field_1
2025-10-06T03:02:12.289623+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T03:02:12.499940+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T03:02:12.715388+05:30,moist_002,air_hum_sensor,80.3,percent,field_1
2025-10-06T03:03:00.660379+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T03:03:00.908795+05:30,temp_001,soil_temp_sensor,26.69,celsius,field_1
2025-10-06T03:03:01.079081+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T03:03:01.293683+05:30,ph_001,ph_sensor,6.43,pH,field_1
2025-10-06T03:03:01.490993+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T03:03:01.704279+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T03:03:01.915836+05:30,moist_002,air_hum_sensor,80.2,percent,field_1
2025-10-06T03:03:25.238894+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T03:03:25.473674+05:30,temp_001,soil_temp_sensor,26.75,celsius,field_1
2025-10-06T03:03:25.661368+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T03:03:25.888233+05:30,ph_001,ph_sensor,6.43,pH,field_1
2025-10-06T03:03:26.072069+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T03:03:26.289688+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T03:03:26.495363+05:30,moist_002,air_hum_sensor,80.3,percent,field_1
2025-10-06T03:04:14.440009+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T03:04:14.660249+05:30,temp_001,soil_temp_sensor,27.37,celsius,field_1
2025-10-06T03:04:14.857117+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T03:04:15.063699+05:30,ph_001,ph_sensor,6.42,pH,field_1
2025-10-06T03:04:15.266778+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T03:04:15.477842+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T03:04:15.691002+05:30,moist_002,air_hum_sensor,80.2,percent,field_1
2025-10-06T03:04:39.020845+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T03:04:39.230416+05:30,temp_001,soil_temp_sensor,27.31,celsius,field_1
2025-10-06T03:04:39.435044+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T03:04:39.643924+05:30,ph_001,ph_sensor,6.42,pH,field_1
2025-10-06T03:04:39.850240+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T03:04:40.059374+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T03:04:40.272440+05:30,moist_002,air_hum_sensor,80.2,percent,field_1
2025-10-06T03:05:28.187616+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T03:05:28.417107+05:30,temp_001,soil_temp_sensor,30.75,celsius,field_1
2025-10-06T03:05:28.607730+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T03:05:28.841086+05:30,ph_001,ph_sensor,6.43,pH,field_1
2025-10-06T03:05:29.018338+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T03:05:29.236320+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T03:05:29.441287+05:30,moist_002,air_hum_sensor,80.2,percent,field_1
2025-10-06T03:05:52.770887+05:30,gas_001,gas_sensor,normal_gas,state,field_1
2025-10-06T03:05:52.984364+05:30,temp_001,soil_temp_sensor,30.19,celsius,field_1
2025-10-06T03:05:53.192002+05:30,moist_001,moisture_sensor,0.0,percent,field_1
2025-10-06T03:05:53.449239+05:30,ph_001,ph_sensor,6.44,pH,field_1
2025-10-06T03:05:53.603288+05:30,light_001,light_sensor,light,state,field_1
2025-10-06T03:05:53.814931+05:30,temp_002,air_temp_sensor,26.2,celsius,field_1
2025-10-06T03:05:54.027133+05:30,moist_002,air_hum_sensor,80.1,percent,field_1
